"pnr","sex","birth_date","death_date","emigration_date"
"42003",0,1939-05-04,2007-01-03,
"42004",0,1946-07-15,2019-08-15,
"42005",0,1933-03-30,2010-04-13,
"42006",1,1953-11-22,,
"42007",0,1962-10-21,,
"42008",1,1935-01-26,2013-04-10,
"42009",0,1954-01-12,,
"42010",0,1969-02-11,,
"42011",1,1939-05-04,2011-10-31,
"42012",0,1940-07-02,2014-10-08,
"42013",1,1942-04-22,2013-08-31,
"42014",1,1949-11-15,2020-08-17,
"42015",1,1954-03-18,,
"42016",0,1938-07-12,2009-03-10,
"42017",0,1936-09-07,2016-02-01,
"42018",0,1965-12-21,,
"42019",1,1968-01-13,,
"42020",1,1963-04-15,,
"42021",1,1933-12-11,2000-01-13,
"42022",0,1969-07-03,,
"42023",1,1960-03-22,,
"42024",1,1941-11-26,2012-07-28,
"42025",0,1935-08-28,2001-07-12,
"42026",0,1956-07-28,,
"42027",1,1965-02-14,,
"42028",1,1932-03-08,2006-03-22,
"42029",1,1931-01-09,2006-07-26,
"42030",0,1941-11-29,2017-05-19,
"42031",1,1949-01-18,2017-08-02,
"42032",0,1961-04-21,,
"42033",1,1965-02-01,,
"42034",1,1944-10-24,2011-02-12,
"42035",1,1930-09-26,2001-02-15,
"42036",0,1950-12-15,2018-11-14,
"42037",1,1968-06-24,,
"42038",0,1935-09-04,2010-06-26,
"42039",1,1954-01-22,2017-05-24,
"42040",0,1945-09-23,2014-08-03,
"42041",1,1961-07-22,,
"42042",0,1946-04-14,2019-04-23,
"42043",1,1967-02-14,,
"42044",0,1967-05-03,,
"42045",0,1935-07-28,2012-03-20,
"42046",0,1944-01-04,2018-10-17,
"42047",0,1936-02-07,2009-06-11,
"42048",0,1930-12-09,2008-04-26,
"42049",0,1932-10-09,2006-05-05,
"42050",0,1931-07-15,2010-09-08,
"42051",0,1966-10-24,,
"42052",1,1946-09-10,2014-11-20,
"42053",0,1948-06-23,2020-12-15,
"42054",1,1945-06-20,2006-02-21,
"42055",0,1937-11-25,2009-01-14,
"42056",0,1968-09-23,,
"42057",1,1937-09-07,2006-05-08,
"42058",1,1968-08-31,,
"42059",0,1947-09-08,,
"42060",0,1962-09-19,,
"42061",0,1931-02-16,2001-12-06,
"42062",1,1954-10-28,2020-10-09,
"42063",0,1953-06-24,,
"42064",1,1939-01-12,2012-11-11,
"42065",0,1956-03-10,,
"42066",0,1968-02-22,,
"42067",0,1957-09-26,,
"42068",0,1967-04-30,,
"42069",1,1962-09-21,,
"42070",1,1950-02-28,2013-01-23,
"42071",0,1955-09-20,,
"42072",0,1952-09-05,,
"42073",0,1951-02-04,,
"42074",0,1963-05-23,,
"42075",0,1942-01-17,2017-03-01,
"42076",0,1951-02-26,,
"42077",0,1965-08-27,,
"42078",0,1947-12-06,2021-12-11,
"42079",0,1934-08-07,2000-07-08,
"42080",0,1954-05-07,,
"42081",0,1942-10-24,2012-03-13,
"42082",1,1943-08-07,2010-06-02,
"42083",0,1949-10-06,2009-04-17,
"42084",0,1956-01-21,,
"42085",1,1942-06-15,2017-03-15,
"42086",0,1940-01-22,2009-01-15,
"42087",0,1950-04-05,2017-11-02,
"42088",0,1944-01-28,2010-04-12,
"42089",1,1951-10-04,,
"42090",1,1952-12-04,,
"42091",1,1961-05-13,,
"42092",0,1939-09-12,2009-08-24,
"42093",1,1965-12-21,,
"42094",0,1961-02-28,,
"42095",1,1932-12-09,2004-06-25,
"42096",0,1947-09-04,2019-07-11,
"42097",0,1960-02-13,,
"42098",0,1938-02-03,2019-05-27,
"42099",0,1960-08-19,2022-10-25,
"42100",0,1967-05-04,,2021-11-26
"42101",1,1934-05-22,2002-03-16,
"42102",1,1966-05-18,,
"42103",1,1939-01-23,2012-09-23,
"42104",0,1965-01-31,,
"42105",1,1952-11-11,,
"42106",1,1956-04-09,,
"42107",0,1932-11-30,1997-01-02,
"42108",0,1967-11-01,,
"42109",0,1951-11-01,2022-04-30,
"42110",1,1949-02-04,2017-09-18,
"42111",0,1931-03-05,1997-08-01,
"42112",0,1964-03-29,,
"42113",1,1933-06-28,2000-03-30,
"42114",0,1944-06-16,2013-10-27,
"42115",0,1944-12-02,2016-05-13,
"42116",0,1957-04-21,,
"42117",0,1948-07-31,,
"42118",0,1960-02-10,2021-05-29,
"42119",0,1944-11-08,2018-01-08,
"42120",0,1938-12-10,2008-02-19,
"42121",1,1960-04-21,2022-10-07,
"42122",1,1931-07-22,2006-03-13,
"42123",1,1946-09-16,,
"42124",0,1959-11-11,,
"42125",1,1945-02-18,2017-03-15,
"42126",0,1969-05-29,,
"42127",1,1934-10-10,2005-11-13,
"42128",1,1958-03-05,,
"42129",0,1947-03-28,,
"42130",1,1954-05-04,2021-12-30,
"42131",1,1967-07-13,,
"42132",1,1931-11-16,2008-12-25,
"42133",1,1964-11-30,,
"42134",0,1930-04-10,2004-10-23,
"42135",1,1968-10-21,,
"42136",0,1956-03-06,2018-04-22,
"42137",1,1957-09-06,,
"42138",0,1933-02-18,2004-03-11,
"42139",1,1969-08-25,,
"42140",1,1963-01-18,,
"42141",1,1966-05-20,,
"42142",0,1954-04-02,2020-12-06,
"42143",0,1943-03-14,2019-11-13,
"42144",1,1930-03-18,2006-03-07,
"42145",1,1963-06-22,,
"42146",1,1950-11-02,,
"42147",0,1967-12-24,,
"42148",1,1950-04-27,,
"42149",1,1963-10-21,,
"42150",1,1934-03-09,2013-10-27,
"42151",0,1948-07-12,,
"42152",1,1949-06-24,,
"42153",0,1937-03-28,2007-06-03,
"42154",0,1945-05-30,2015-05-19,
"42155",0,1969-11-26,,
"42156",1,1947-08-09,,
"42157",0,1939-09-19,2013-08-31,
"42158",1,1965-08-10,,
"42159",0,1942-05-28,2003-11-22,
"42160",0,1935-06-01,1998-07-22,
"42161",1,1962-12-06,,
"42162",1,1968-06-15,,
"42163",0,1968-07-05,,
"42164",0,1939-11-07,2018-07-23,
"42165",1,1965-01-25,,
"42166",1,1944-11-29,2006-07-28,
"42167",1,1966-02-14,,
"42168",0,1945-01-22,2017-02-18,
"42169",1,1942-07-29,2001-04-03,
"42170",0,1966-10-19,,
"42171",0,1949-06-16,2017-07-23,
"42172",0,1943-03-05,2010-03-30,
"42173",0,1944-10-26,2015-10-03,
"42174",0,1948-06-05,2014-01-21,
"42175",1,1935-03-26,2006-03-23,
"42176",0,1962-11-27,,
"42177",1,1949-03-11,2018-08-29,
"42178",1,1967-01-20,,
"42179",1,1969-10-23,,
"42180",1,1954-05-19,2020-03-12,
"42181",1,1941-03-24,2018-08-31,
"42182",1,1960-05-02,,
"42183",0,1945-12-05,2018-01-14,
"42184",0,1953-08-05,,
"42185",0,1949-02-12,,
"42186",0,1931-06-17,2007-05-21,
"42187",0,1947-12-22,2012-12-14,
"42188",0,1944-08-21,2019-01-15,
"42189",1,1963-06-04,,
"42190",0,1931-12-02,2014-02-04,
"42191",1,1937-10-28,2011-05-27,
"42192",1,1956-12-22,,
"42193",1,1946-01-23,2021-08-05,
"42194",1,1930-12-01,2012-03-13,
"42195",0,1961-11-03,,
"42196",0,1968-07-30,,
"42197",0,1950-09-07,2017-04-01,
"42198",0,1936-12-15,2002-05-01,
"42199",1,1942-11-25,2015-05-25,
"42200",1,1934-06-17,2014-06-27,
"42201",1,1935-09-19,2004-03-17,
"42202",0,1931-11-11,2002-08-23,
"42203",0,1969-10-24,,
"42204",0,1950-03-02,,
"42205",0,1934-07-17,2015-09-21,
"42206",0,1940-12-10,2011-03-30,
"42207",0,1959-07-31,,
"42208",0,1952-05-17,2022-02-01,
"42209",0,1935-07-13,2007-11-23,
"42210",0,1950-10-04,,
"42211",1,1941-09-25,2017-06-24,
"42212",1,1939-01-25,2013-10-09,
"42213",1,1949-11-02,2012-07-06,
"42214",1,1939-08-26,2012-08-23,
"42215",1,1931-09-10,2000-10-17,
"42216",1,1962-08-21,,
"42217",1,1940-09-29,2020-01-20,
"42218",0,1945-02-02,2014-08-23,
"42219",0,1932-06-09,2008-03-17,
"42220",0,1933-11-10,2007-08-11,
"42221",0,1967-01-09,,
"42222",0,1947-01-07,2018-10-29,
"42223",1,1940-08-26,2010-06-26,
"42224",0,1952-12-05,,
"42225",0,1950-02-14,2020-08-18,
"42226",1,1943-03-18,2012-02-21,
"42227",0,1937-12-12,2011-02-07,
"42228",0,1936-10-29,2007-04-15,
"42229",1,1938-04-21,2007-05-31,
"42230",1,1964-02-24,,
"42231",1,1952-11-17,2019-06-26,
"42232",1,1930-10-26,2000-12-30,
"42233",0,1945-10-02,2019-09-16,
"42234",0,1962-06-27,,
"42235",0,1949-02-04,2009-10-24,
"42236",1,1942-11-19,2009-11-14,
"42237",1,1962-07-10,,
"42238",1,1930-03-03,2000-05-25,
"42239",1,1957-09-01,,
"42240",1,1942-09-13,2009-08-29,
"42241",0,1946-04-16,2018-04-26,
"42242",1,1961-09-05,,
"42243",0,1954-02-28,2019-07-08,
"42244",1,1951-04-11,2015-08-24,
"42245",1,1946-03-17,2018-05-17,
"42246",1,1944-08-23,2018-11-21,
"42247",0,1935-04-29,2008-05-26,
"42248",1,1952-01-02,,
"42249",1,1958-10-05,,
"42250",0,1937-11-08,2005-07-28,
"42251",1,1947-02-19,2017-05-07,
"42252",1,1961-04-27,,
"42253",0,1955-12-19,,
"42254",0,1937-10-17,2003-10-27,
"42255",1,1943-06-24,2003-06-27,
"42256",1,1962-11-21,,
"42257",1,1936-07-17,2003-01-23,
"42258",0,1948-11-08,2022-10-20,
"42259",0,1966-02-06,,
"42260",0,1945-02-10,2016-06-26,
"42261",0,1950-08-07,2018-05-27,
"42262",0,1961-06-30,,
"42263",1,1958-02-25,,
"42264",0,1944-09-06,2019-10-12,
"42265",1,1943-10-31,2009-06-15,
"42266",0,1944-06-22,2020-11-13,
"42267",0,1944-08-15,2011-05-30,
"42268",1,1931-06-26,2002-05-09,
"42269",0,1948-05-10,2013-12-08,
"42270",0,1953-12-18,2017-08-30,
"42271",0,1965-02-24,,
"42272",0,1956-10-31,,
"42273",0,1945-09-13,2016-02-01,
"42274",0,1949-03-27,2020-01-01,
"42275",0,1955-01-12,,
"42276",1,1964-11-12,,
"42277",0,1951-03-14,,
"42278",1,1963-11-17,,
"42279",0,1942-10-02,2004-07-02,
"42280",0,1962-06-22,,
"42281",0,1930-02-01,2004-12-06,
"42282",1,1944-03-16,2018-10-04,
"42283",0,1935-04-08,2008-06-11,
"42284",1,1946-10-09,2008-03-04,
"42285",0,1958-03-14,,
"42286",0,1959-03-15,,
"42287",0,1939-01-21,2001-08-06,
"42288",0,1934-11-08,2008-01-26,
"42289",1,1953-07-16,,
"42290",0,1932-02-16,2003-11-26,
"42291",1,1946-12-21,2014-11-21,
"42292",1,1930-05-06,2013-07-09,
"42293",1,1935-08-24,1995-09-14,
"42294",1,1946-09-10,2010-12-25,
"42295",1,1939-03-17,2009-04-26,
"42296",1,1948-06-20,2013-09-17,
"42297",0,1965-05-25,,
"42298",0,1933-07-08,1996-04-25,
"42299",1,1936-05-18,1999-08-19,
"42300",1,1944-01-25,2008-10-02,
"42301",0,1937-01-22,2000-09-23,
"42302",0,1956-04-03,,
"42303",0,1933-06-03,2003-11-16,
"42304",0,1949-07-10,2016-04-20,
"42305",1,1962-02-13,,
"42306",0,1959-04-27,,
"42307",1,1949-09-05,2015-06-18,
"42308",0,1933-06-18,1999-08-12,
"42309",1,1938-04-07,2017-08-03,
"42310",0,1957-04-11,,
"42311",0,1939-05-26,2013-04-13,
"42312",0,1962-07-06,,
"42313",0,1930-04-15,2003-06-12,
"42314",0,1951-10-05,2019-05-29,
"42315",0,1937-05-15,2005-04-26,
"42316",1,1952-02-03,,
"42317",0,1963-08-03,,
"42318",1,1949-05-07,,
"42319",0,1962-02-28,,
"42320",1,1940-05-18,2015-12-21,
"42321",0,1938-03-07,2010-08-03,
"42322",0,1955-05-21,,
"42323",1,1950-06-21,2021-10-20,
"42324",0,1951-03-09,2020-10-24,
"42325",0,1968-08-05,,
"42326",0,1943-04-25,2012-05-04,
"42327",0,1959-11-16,,
"42328",0,1959-06-30,,
"42329",0,1947-02-18,2019-09-16,
"42330",0,1965-07-28,,
"42331",1,1958-01-21,,
"42332",0,1953-07-25,,
"42333",1,1958-08-19,,
"42334",0,1958-07-29,,
"42335",1,1932-02-12,2004-05-07,
"42336",1,1931-12-11,2014-01-22,
"42337",1,1959-05-17,,
"42338",0,1933-05-14,2001-11-19,
"42339",1,1944-05-26,2016-08-14,
"42340",0,1948-08-28,2009-03-28,
"42341",1,1964-06-04,,
"42342",1,1946-10-22,2019-05-25,
"42343",1,1941-02-12,2012-11-25,
"42344",1,1943-08-27,2016-08-04,
"42345",0,1959-07-13,,
"42346",1,1950-09-06,,
"42347",0,1960-08-20,,
"42348",0,1932-09-02,2006-02-12,
"42349",0,1964-11-01,,
"42350",1,1947-07-19,,
"42351",0,1946-06-02,2013-05-12,
"42352",0,1969-09-16,,
"42353",1,1949-04-10,2017-11-14,
"42354",0,1963-02-08,,
"42355",0,1950-04-15,2012-12-01,
"42356",0,1946-04-20,,
"42357",1,1969-02-09,,
"42358",1,1951-08-13,2018-05-31,
"42359",1,1955-12-13,,
"42360",0,1951-10-31,2019-06-10,
"42361",0,1943-09-19,2014-01-01,
"42362",1,1948-05-18,,
"42363",1,1936-08-14,2013-05-16,
"42364",0,1934-11-22,1998-07-07,
"42365",1,1943-05-24,2006-04-06,
"42366",1,1936-11-12,2008-05-27,
"42367",0,1948-07-27,2018-01-07,
"42368",1,1959-04-08,,
"42369",0,1955-03-01,,
"42370",0,1969-04-09,,
"42371",0,1930-08-30,2000-01-01,
"42372",1,1961-01-02,,
"42373",0,1952-01-10,,
"42374",1,1949-10-07,,
"42375",0,1966-05-13,,
"42376",1,1937-12-16,2010-05-06,
"42377",0,1953-02-25,,
"42378",0,1943-01-21,2013-11-30,
"42379",1,1945-03-24,2011-12-12,
"42380",0,1959-10-11,,
"42381",0,1936-09-03,2010-04-07,
"42382",0,1965-07-05,,
"42383",1,1948-12-19,2018-03-20,
"42384",1,1954-06-23,2014-10-24,
"42385",1,1930-04-06,1999-09-07,
"42386",1,1952-07-06,2022-06-15,
"42387",0,1964-06-22,,
"42388",0,1943-07-22,2011-11-01,
"42389",0,1932-09-06,1998-06-22,
"42390",0,1960-03-22,,
"42391",0,1933-08-27,2006-06-12,
"42392",0,1964-02-06,,
"42393",0,1969-10-23,,
"42394",0,1952-01-07,,
"42395",0,1938-04-10,2015-09-09,
"42396",1,1932-04-07,2007-12-28,
"42397",1,1944-03-22,2008-12-07,
"42398",0,1969-03-13,,
"42399",0,1955-07-15,,
"42400",0,1933-12-05,2003-10-30,
"42401",0,1942-07-28,2011-03-16,
"42402",1,1935-04-21,2007-04-12,
"42403",1,1951-09-18,2022-06-22,
"42404",1,1954-06-12,2022-11-15,
"42405",1,1941-09-09,2007-12-17,
"42406",1,1966-08-12,,
"42407",1,1953-01-22,2022-05-29,
"42408",0,1961-10-06,,
"42409",0,1940-07-21,2012-10-23,
"42410",0,1940-08-12,2007-09-27,
"42411",1,1955-03-14,2020-11-30,
"42412",0,1951-07-31,,
"42413",1,1961-01-20,,
"42414",0,1946-05-24,2018-08-02,
"42415",1,1930-05-05,2007-06-05,
"42416",0,1943-09-14,2012-05-30,
"42417",1,1963-12-14,,
"42418",0,1943-08-09,2008-05-25,
"42419",1,1935-11-21,2004-05-03,
"42420",1,1941-12-02,2004-08-17,
"42421",0,1969-09-04,,
"42422",1,1947-12-01,2019-07-30,
"42423",0,1944-05-14,2013-04-29,
"42424",0,1944-06-29,2011-02-20,
"42425",0,1965-04-12,,
"42426",0,1937-07-10,2011-11-20,
"42427",1,1943-10-23,2022-03-26,
"42428",1,1939-12-19,2010-11-14,
"42429",0,1944-12-09,2007-10-23,
"42430",1,1967-05-03,,
"42431",0,1936-09-10,2010-07-26,
"42432",0,1943-11-11,2021-02-05,
"42433",0,1935-12-22,2011-11-26,
"42434",1,1952-07-13,2016-10-28,
"42435",1,1938-11-01,2018-09-15,
"42436",0,1937-07-23,2015-04-12,
"42437",0,1939-01-12,2013-02-17,
"42438",0,1937-12-29,2010-08-17,
"42439",0,1931-05-31,2001-11-21,
"42440",1,1951-03-12,,
"42441",1,1957-04-04,,
"42442",0,1960-08-30,,
"42443",0,1956-01-08,,
"42444",1,1951-07-11,,
"42445",1,1969-07-23,,
"42446",0,1946-05-11,,2011-11-29
"42447",1,1945-09-08,2015-10-19,
"42448",0,1959-07-09,,
"42449",1,1934-10-15,2000-08-01,
"42450",0,1930-07-21,2000-09-29,
"42451",1,1954-03-11,,
"42452",0,1968-06-10,,
"42453",0,1936-05-11,1999-11-13,
"42454",1,1944-04-10,2015-11-10,
"42455",1,1932-07-07,2003-09-06,
"42456",0,1950-04-17,2021-10-18,
"42457",1,1931-01-25,1998-11-24,
"42458",0,1933-09-10,2001-02-02,
"42459",1,1968-01-31,,
"42460",1,1937-11-17,2002-09-13,
"42461",1,1950-02-03,2017-04-01,
"42462",0,1936-03-21,2009-03-01,
"42463",1,1943-06-17,2015-10-31,
"42464",0,1936-08-05,2011-10-01,
"42465",0,1966-06-23,,
"42466",0,1935-05-16,2014-06-03,
"42467",0,1945-07-05,2010-01-21,
"42468",0,1955-04-10,2020-01-26,
"42469",0,1958-10-21,,
"42470",1,1956-12-31,,
"42471",0,1934-01-11,2004-08-20,
"42472",1,1953-01-16,2017-02-25,
"42473",0,1934-02-22,1999-04-18,
"42474",1,1957-11-26,,
"42475",1,1945-07-08,2022-04-18,
"42476",0,1952-05-20,2011-07-02,
"42477",1,1939-05-24,2010-03-17,
"42478",1,1939-01-25,1996-04-07,
"42479",1,1941-09-27,2017-05-10,
"42480",1,1940-03-20,2003-08-05,
"42481",1,1958-08-04,,
"42482",1,1938-09-11,2017-11-09,
"42483",0,1966-09-24,,
"42484",0,1967-02-04,,
"42485",1,1954-05-22,2011-09-02,
"42486",1,1947-01-07,2015-09-06,
"42487",0,1949-07-25,2019-04-27,
"42488",1,1944-03-16,2019-06-10,
"42489",1,1965-11-11,,
"42490",1,1954-11-02,,
"42491",1,1953-11-14,,
"42492",0,1967-12-05,,
"42493",1,1930-11-26,1999-11-14,
"42494",0,1945-01-26,2020-06-21,
"42495",0,1968-09-13,,
"42496",0,1958-04-29,,
"42497",0,1967-11-21,,
"42498",1,1968-08-05,,
"42499",1,1963-06-11,,
"42500",0,1967-01-30,,
"42501",1,1965-11-12,,
"42502",0,1931-10-14,2005-01-15,
"42503",0,1943-07-24,2016-06-12,
"42504",0,1959-10-18,,
"42505",0,1930-12-16,1997-01-08,
"42506",0,1961-08-09,,
"42507",1,1950-01-14,2016-06-01,
"42508",1,1938-01-19,2004-10-30,
"42509",0,1931-12-22,1999-06-02,
"42510",0,1967-03-15,,
"42511",0,1939-03-21,2006-10-05,
"42512",0,1958-01-10,,
"42513",0,1945-03-25,2021-03-16,
"42514",1,1951-08-12,2016-06-14,
"42515",0,1965-04-19,,
"42516",1,1949-12-27,2018-07-21,
"42517",1,1968-12-24,,
"42518",0,1958-11-16,,
"42519",0,1934-07-25,2014-05-30,
"42520",0,1953-11-19,2012-05-11,
"42521",1,1959-05-09,,
"42522",1,1944-09-20,2010-05-12,
"42523",1,1949-01-27,2020-07-19,
"42524",0,1939-09-25,2013-10-23,
"42525",1,1966-06-25,,
"42526",0,1954-05-20,,
"42527",0,1941-06-06,2014-09-29,
"42528",1,1944-09-04,2018-05-26,
"42529",0,1960-02-07,,
"42530",0,1950-02-24,2019-04-02,
"42531",1,1943-02-09,2002-12-18,
"42532",0,1947-05-05,2016-03-19,
"42533",0,1938-06-02,2005-04-09,
"42534",0,1957-03-02,,
"42535",0,1933-04-26,2000-04-03,
"42536",1,1942-01-31,2010-01-14,
"42537",0,1948-03-31,2016-04-09,
"42538",1,1940-05-09,2011-10-12,
"42539",1,1939-01-02,2016-01-26,
"42540",0,1944-04-15,2014-11-17,
"42541",0,1958-09-09,,
"42542",0,1940-02-10,2011-07-13,
"42543",1,1933-01-08,2005-02-18,
"42544",0,1938-11-30,2009-03-11,
"42545",1,1930-06-23,2002-02-02,
"42546",1,1952-10-13,,
"42547",0,1957-08-30,,
"42548",0,1967-03-17,,
"42549",0,1960-03-27,2019-05-28,
"42550",0,1943-10-21,2009-04-11,
"42551",1,1941-10-26,2010-12-26,
"42552",0,1950-08-29,,
"42553",1,1953-04-24,,
"42554",0,1967-12-09,,
"42555",1,1939-05-03,2005-06-26,
"42556",1,1941-10-15,2013-05-05,
"42557",0,1963-11-30,,
"42558",1,1941-01-19,2006-05-07,
"42559",1,1966-03-03,,
"42560",0,1946-03-06,2021-03-02,
"42561",0,1944-02-14,2021-03-03,
"42562",1,1934-10-21,2004-01-21,
"42563",0,1936-10-31,2021-02-13,
"42564",1,1930-08-31,1997-09-23,
"42565",0,1959-09-03,,
"42566",0,1963-12-21,,
"42567",1,1969-10-26,,
"42568",0,1955-03-25,,
"42569",1,1968-06-10,,
"42570",0,1959-01-30,,
"42571",1,1962-08-07,,
"42572",1,1965-11-01,,
"42573",0,1931-01-08,2004-11-18,
"42574",0,1934-01-26,2004-09-25,
"42575",0,1951-05-19,,
"42576",0,1959-01-14,,
"42577",1,1965-12-29,,
"42578",0,1943-04-05,2013-12-17,
"42579",1,1949-01-18,2013-02-09,
"42580",0,1959-05-02,,
"42581",0,1958-04-12,,
"42582",0,1964-01-02,,
"42583",0,1966-08-20,,
"42584",1,1962-10-08,,
"42585",1,1949-01-17,,
"42586",0,1966-09-09,,
"42587",0,1941-07-08,2021-09-07,
"42588",1,1955-03-08,2019-04-09,
"42589",1,1967-01-10,,
"42590",0,1937-10-31,2008-01-12,
"42591",0,1944-08-21,2018-10-25,
"42592",0,1944-04-26,2013-04-01,
"42593",0,1965-03-26,,
"42594",0,1943-11-27,2015-06-27,
"42595",0,1943-04-23,,
"42596",1,1965-04-07,,
"42597",0,1940-12-04,2013-10-24,
"42598",0,1949-07-18,2021-09-30,
"42599",0,1940-12-29,2011-11-28,
"42600",0,1941-11-15,2009-07-01,
"42601",1,1933-06-07,2002-08-31,
"42602",0,1950-03-27,,
"42603",1,1945-09-10,2010-07-27,
"42604",0,1944-04-24,2008-11-25,
"42605",1,1938-03-18,2004-01-29,
"42606",0,1940-04-24,2016-04-21,
"42607",0,1944-11-05,2018-12-08,
"42608",1,1949-03-05,2018-07-10,
"42609",0,1952-10-10,,
"42610",1,1969-08-19,,
"42611",1,1952-08-31,2017-01-01,
"42612",0,1947-12-28,,
"42613",1,1945-03-17,2012-06-12,
"42614",0,1944-01-06,2016-08-12,
"42615",0,1955-05-31,,
"42616",0,1948-10-08,2012-08-01,
"42617",0,1946-11-19,,
"42618",1,1936-03-12,2013-01-03,
"42619",0,1949-05-29,2014-11-09,
"42620",0,1931-09-07,2010-04-18,
"42621",1,1961-12-04,,
"42622",0,1963-01-06,,
"42623",0,1964-07-04,,
"42624",0,1935-03-17,2011-01-07,
"42625",0,1940-08-30,,2001-01-18
"42626",1,1947-05-05,2015-03-15,
"42627",0,1958-09-21,,
"42628",1,1933-04-21,2006-07-01,
"42629",0,1949-09-16,2016-04-11,
"42630",1,1956-10-01,,
"42631",0,1945-03-27,,
"42632",0,1952-03-30,2021-10-28,
"42633",0,1951-12-28,2021-12-07,
"42634",1,1948-10-18,,
"42635",0,1956-11-14,,
"42636",0,1942-08-10,2018-02-03,
"42637",0,1948-05-19,2017-03-18,
"42638",1,1944-01-07,2012-10-08,
"42639",0,1943-05-19,2007-10-29,
"42640",0,1954-07-06,,
"42641",1,1943-06-28,2015-07-26,
"42642",1,1954-05-18,,
"42643",1,1944-11-14,,
"42644",1,1938-10-31,2010-03-10,
"42645",0,1950-05-12,,
"42646",0,1967-08-06,,
"42647",1,1946-03-20,,2010-09-25
"42648",1,1953-11-06,,
"42649",1,1944-09-21,2017-04-16,
"42650",0,1932-07-18,2011-09-28,
"42651",0,1966-08-20,,
"42652",1,1944-05-11,2015-05-28,
"42653",1,1956-07-27,,
"42654",0,1969-01-02,,
"42655",0,1933-06-29,2008-03-08,
"42656",0,1948-04-26,2013-11-04,
"42657",1,1939-08-10,2013-09-04,
"42658",0,1936-02-21,2006-02-19,
"42659",0,1934-02-07,1999-03-11,
"42660",1,1952-09-15,2019-07-06,
"42661",1,1967-01-06,,
"42662",0,1959-09-27,2022-09-22,
"42663",1,1966-07-16,,
"42664",0,1962-10-30,,
"42665",0,1964-06-28,,
"42666",0,1961-08-06,,
"42667",0,1966-12-29,,
"42668",0,1935-09-08,2000-11-03,
"42669",0,1964-07-06,,
"42670",1,1958-07-30,,
"42671",0,1934-08-20,2010-03-22,
"42672",0,1961-05-25,,
"42673",1,1968-09-08,,
"42674",1,1941-01-17,2010-03-03,
"42675",1,1946-04-30,,
"42676",1,1954-09-14,,
"42677",0,1930-09-30,2001-03-07,
"42678",0,1963-03-02,,
"42679",0,1952-07-02,2019-01-29,
"42680",0,1958-02-27,,
"42681",0,1936-12-20,2014-12-28,
"42682",0,1930-12-14,2002-06-06,
"42683",0,1941-08-11,2009-04-10,
"42684",0,1955-10-23,,
"42685",0,1958-12-21,,
"42686",0,1966-04-02,,
"42687",0,1939-04-21,2021-10-11,
"42688",1,1966-06-18,,
"42689",1,1946-12-30,2008-07-01,
"42690",0,1941-05-06,2011-03-27,
"42691",0,1946-03-23,2017-12-28,
"42692",0,1943-09-21,2018-10-06,
"42693",0,1934-12-01,2002-08-23,
"42694",0,1947-10-08,2012-05-19,
"42695",1,1968-04-30,,
"42696",0,1950-12-18,2014-06-08,
"42697",0,1946-07-14,2022-03-24,
"42698",0,1969-05-19,,
"42699",0,1944-02-11,2020-06-11,
"42700",1,1964-02-04,,
"42701",1,1961-11-20,2015-04-05,
"42702",0,1934-08-05,2004-09-17,
"42703",0,1944-10-04,2015-12-25,
"42704",0,1959-07-31,2020-10-21,
"42705",0,1948-11-24,,
"42706",1,1954-06-23,,
"42707",1,1941-12-13,2011-11-22,
"42708",0,1943-10-03,2020-10-13,
"42709",0,1935-10-06,2003-01-15,
"42710",0,1945-12-12,2017-05-08,
"42711",1,1957-10-05,,
"42712",1,1939-10-19,2006-05-02,
"42713",1,1944-02-19,2010-11-15,
"42714",1,1950-01-10,2020-01-11,
"42715",1,1936-05-05,2007-01-12,
"42716",1,1942-06-27,2015-11-05,
"42717",1,1935-04-20,1998-12-30,
"42718",1,1958-05-31,2021-03-14,
"42719",0,1964-09-30,,
"42720",1,1950-08-16,2022-04-30,
"42721",0,1944-01-25,2018-09-28,
"42722",0,1959-09-22,,
"42723",1,1931-12-22,2013-10-24,
"42724",1,1951-02-09,,
"42725",1,1962-08-24,,
"42726",1,1940-12-25,2012-09-15,
"42727",1,1945-04-01,2010-09-08,
"42728",0,1962-06-27,,
"42729",1,1932-11-22,1998-03-20,
"42730",1,1945-09-13,2012-01-30,
"42731",1,1969-02-27,,
"42732",0,1934-10-30,2009-01-31,
"42733",0,1936-10-01,2010-06-25,
"42734",0,1930-11-23,2002-09-01,
"42735",1,1948-11-30,2020-12-16,
"42736",0,1946-10-11,2019-08-14,
"42737",1,1968-10-13,,
"42738",0,1949-04-20,2022-05-03,
"42739",0,1959-11-27,,
"42740",0,1946-06-12,2018-11-01,
"42741",1,1959-12-29,,
"42742",0,1963-01-04,,
"42743",0,1937-01-26,2003-04-20,
"42744",0,1935-12-07,2010-12-15,
"42745",0,1945-02-16,2019-12-30,
"42746",0,1949-05-09,2021-04-14,
"42747",0,1953-07-24,,
"42748",0,1931-12-26,1996-02-20,
"42749",1,1969-12-13,,
"42750",1,1953-12-30,,
"42751",0,1941-10-06,2014-05-11,
"42752",0,1941-11-22,2013-05-07,
"42753",1,1948-06-05,2018-04-24,
"42754",0,1959-10-09,,
"42755",0,1965-05-31,,
"42756",0,1961-11-15,,
